"","Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"3611","CXorf21",46.3285690912722,-1.3648980822243,0.189745188741953,-7.19332116547371,6.32339611318503e-13,2.2385957310735e-12
"3612","CXorf22",2.53376219850259,2.04591496500149,0.465032965285562,4.39950523452709,1.08497960463638e-05,2.16192893259371e-05
"3613","CXorf23",475.200347394044,-0.34692562851383,0.102560864457889,-3.38263167288605,0.000717948514838126,0.00118149776632557
"3614","CXorf36",267.209879588376,-0.579028948866979,0.152507694552817,-3.79671957250948,0.000146623494048844,0.000260188437179581
"3615","CXorf38",1205.48804226527,0.401318788310416,0.0781021536692134,5.13838312334029,2.7711246165027e-07,6.32329404284977e-07
"3616","CXorf40A",446.711701067794,-0.274659492068431,0.0882020409915749,-3.11398113899277,0.00184581288727184,0.00289915697649337
"3617","CXorf40B",519.97287444018,0.336589036372274,0.0816750197126919,4.12107689176314,3.7710552808437e-05,7.11466836689545e-05
"3618","CXorf56",898.608575236721,0.21559924447924,0.0777362835604087,2.773469924269,0.00554619667738516,0.00821332087713767
"3619","CXorf57",71.9059091694422,0.279014875004273,0.181206473544339,1.53976218148741,0.123618333508907,0.151091053876527
"3620","CXorf58",1.84523874083353,-0.0737084845481574,0.208683120970155,-0.353207696940181,0.723932737981463,0.757145166732663
"3621","CXorf65",13.7950200194086,0.930896223288257,0.208154104983709,4.47214924423956,7.74373505720845e-06,1.56507972241793e-05
"3622","CXXC1",1511.49444529145,-0.137378227017483,0.100204333531901,-1.37098089648735,0.170380911288056,0.203738764548556
"3623","CXXC4",134.761974541148,0.250328863952527,0.214985402551581,1.16439935447462,0.24426220908121,0.284581077636104
"3624","CXXC5",2827.70706804634,1.02836373829139,0.104875694633132,9.80554876788877,1.06566167409991e-22,7.28818050580989e-22
"3625","CYB561",3837.45601147568,0.319890661068904,0.0793884077487069,4.02943792601905,5.59103767355183e-05,0.000103718243444288
"3626","CYB561A3",1344.38955195404,-0.985043711619741,0.0716701092558842,-13.7441357610163,5.5228609836913e-43,1.32493981816673e-41
"3627","CYB561D1",545.274863805304,-0.844998341866324,0.0970476559394404,-8.70704535505339,3.11898317114045e-18,1.59532791211439e-17
"3628","CYB561D2",978.828338377983,-0.0934787962714576,0.10361984762161,-0.902132153415391,0.366986670387163,0.412243255608761
"3629","CYB5A",2016.56904448684,-0.529833232517822,0.105340736931428,-5.02970880925886,4.91225280228799e-07,1.09916516859639e-06
"3630","CYB5B",6468.46693977681,0.676836031990833,0.105318370843047,6.42657141933484,1.30514116868352e-10,3.89247395147551e-10
"3631","CYB5D1",47.3796210147187,-0.397332499092112,0.119391449431577,-3.32798119952319,0.000874777696974072,0.00142458996815912
"3632","CYB5D2",391.648574031811,-0.481549783657908,0.111284024412389,-4.327213957265,1.51007260370962e-05,2.9650777299744e-05
"3633","CYB5R1",975.903001233276,-0.131101791828449,0.0778293748582914,-1.6844769994254,0.0920895208932788,0.114830933970806
"3634","CYB5R2",291.224653231179,0.962720316474519,0.154440897368316,6.23358406276669,4.55882537771193e-10,1.30633953761399e-09
"3635","CYB5R3",6460.04683315584,-0.416990663977314,0.0890693449940042,-4.68164062512623,2.84588068994476e-06,5.99838230174638e-06
"3636","CYB5R4",947.962418570391,-0.351829619788948,0.101883137942207,-3.45326642754686,0.000553841700255439,0.000922579952664752
"3637","CYB5RL",153.08613182014,0.29781309510982,0.0967344334376867,3.07866686686765,0.00207929047676027,0.00324292834724882
"3638","CYBA",8719.91787862731,0.363031928417187,0.158114925753893,2.29600037242687,0.0216758600816145,0.0297038266820929
"3639","CYBB",1249.19067750344,-0.662322292000093,0.201956555746704,-3.27952855776954,0.00103980685743995,0.00167739814618975
"3640","CYBRD1",1748.4026931914,-2.16774459622127,0.188942288597414,-11.473051439745,1.8019113970412e-30,1.9819856812721e-29
"3641","CYC1",10089.2913000091,0.274025623413397,0.144727244660775,1.89339349377986,0.058305560020905,0.075077068895278
"3642","CYCS",8164.65836230198,-0.587590783654513,0.111805851636396,-5.25545644574507,1.47657795789171e-07,3.45247294510634e-07
"3643","CYFIP1",5483.83821759117,-0.387098766436798,0.0671306404327072,-5.76634996987451,8.10067561740894e-09,2.10955871559762e-08
"3644","CYFIP2",1584.9351706076,-0.0921905528730006,0.126195565349189,-0.730537183441472,0.465061893022708,0.510181409194629
"3645","CYGB",613.871930530015,-0.84762589297794,0.134831097537896,-6.28657563763957,3.2454492936805e-10,9.40315433380851e-10
"3646","CYHR1",2083.05349310515,0.534631895974054,0.114385531470668,4.67394686286133,2.95465807524643e-06,6.21375767070735e-06
"3647","CYLD",1049.62124627077,-0.73177096463335,0.0870846907040656,-8.40298057806832,4.35286702341222e-17,2.06745946749075e-16
"3648","CYP11A1",7.49940253717932,-1.919266630531,0.256859427112845,-7.47205057686208,7.89546476798676e-14,2.99452097338603e-13
"3649","CYP17A1",4.72395477306203,0.0543316265037434,0.309134910571473,0.17575377172156,0.860487389020926,0.879306338425348
"3650","CYP19A1",14.0119473949257,1.26894525136511,0.213764635955829,5.93617950738733,2.91740373296217e-09,7.87680431626413e-09
"3651","CYP1A1",11.6320900103074,2.25876087742175,0.574452495433799,3.93202378852239,8.42337278763438e-05,0.000153325634096444
"3652","CYP1B1",221.631331620735,-0.538137297919343,0.308004133338542,-1.74717557224419,0.0806068876411483,0.101482587684198
"3653","CYP20A1",905.730794096639,-0.151041140217034,0.0613803640600458,-2.46074037731802,0.0138650657688778,0.019525521463462
"3654","CYP21A2",2.50923340097408,-0.627742976582937,0.305311440187368,-2.05607420474547,0.0397753641989075,0.0526355584128634
"3655","CYP24A1",37.4172808193143,2.0874552979334,0.38168995160826,5.46898153629106,4.52628892048113e-08,1.10540513146552e-07
"3656","CYP26A1",12.1056299754881,2.37725223071628,0.37126426575524,6.40312696370169,1.52226500257076e-10,4.52015698680019e-10
"3657","CYP26B1",100.759551974931,-1.36820535358635,0.206169580223375,-6.63631051731279,3.21631926020175e-11,1.00501088747756e-10
"3658","CYP26C1",1.63606821730447,1.13329486125282,0.392792493309035,2.88522535577376,0.00391133568845469,0.00590425103345319
"3659","CYP27A1",1670.9691323773,-0.924500000865485,0.176197845745578,-5.24694270212829,1.54643967573854e-07,3.60984906966714e-07
"3660","CYP27B1",144.84067025624,1.98872077659175,0.132939483225959,14.9595946090109,1.34844942267683e-50,5.02660454022456e-49
"3661","CYP27C1",15.2067551952168,-0.980259325791755,0.227528624031989,-4.30829013255905,1.64521482079288e-05,3.21888205969177e-05
"3662","CYP2A6",1.96817568075386,-0.886712982221519,0.315726430551902,-2.80848512008168,0.00497751826195077,0.00741664651154765
"3663","CYP2B6",1050.85532996444,0.395552847930121,0.270176163177486,1.46405531590243,0.143178834964638,0.173189004409872
